"N.º"	"Fecha"	"Tiempo, GMT+02:00"	"Temp, °C (LGR S/N: 20987460, SEN S/N: 20987460, LBL: Cannelle 15m)"	"Acoplador separado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Acoplador adjunto (LGR S/N: 20987460, SEN S/N: 20987460)"	"Host conectado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Parado (LGR S/N: 20987460, SEN S/N: 20987460)"	"Final de archivo (LGR S/N: 20987460, SEN S/N: 20987460)"
3043	10/08/23	04:00:00	23.930					
3044	10/08/23	05:00:00	24.050					
3045	10/08/23	06:00:00	24.171					
3046	10/08/23	07:00:00	24.219					
3047	10/08/23	08:00:00	24.291					
3048	10/08/23	09:00:00	24.267					
3049	10/08/23	10:00:00	23.881					
3050	10/08/23	11:00:00	24.195					
3051	10/08/23	12:00:00	24.315					
3052	10/08/23	13:00:00	24.243					
3053	10/08/23	14:00:00	23.881					
3054	10/08/23	15:00:00	23.833					
3055	10/08/23	16:00:00	23.881					
3056	10/08/23	17:00:00	23.978					
3057	10/08/23	18:00:00	23.809					
3058	10/08/23	19:00:00	23.737					
3059	10/08/23	20:00:00	23.689					
3060	10/08/23	21:00:00	23.689					
3061	10/08/23	22:00:00	23.785					
3062	10/08/23	23:00:00	23.761					
3063	11/08/23	00:00:00	23.833					
3064	11/08/23	01:00:00	23.881					
3065	11/08/23	02:00:00	23.930					
3066	11/08/23	03:00:00	23.881					
3067	11/08/23	04:00:00	23.905					
3068	11/08/23	05:00:00	23.833					
3069	11/08/23	06:00:00	23.569					
3070	11/08/23	07:00:00	23.593					
3071	11/08/23	08:00:00	23.689					
3072	11/08/23	09:00:00	23.569					
3073	11/08/23	10:00:00	23.785					
3074	11/08/23	11:00:00	23.905					
3075	11/08/23	12:00:00	24.002					
3076	11/08/23	13:00:00	24.074					
3077	11/08/23	14:00:00	24.074					
3078	11/08/23	15:00:00	24.219					
3079	11/08/23	16:00:00	24.122					
3080	11/08/23	17:00:00	24.171					
3081	11/08/23	18:00:00	24.122					
3082	11/08/23	19:00:00	24.122					
3083	11/08/23	20:00:00	24.074					
3084	11/08/23	21:00:00	24.098					
3085	11/08/23	22:00:00	24.171					
3086	11/08/23	23:00:00	24.219					
3087	12/08/23	00:00:00	24.291					
3088	12/08/23	01:00:00	24.339					
3089	12/08/23	02:00:00	24.363					
3090	12/08/23	03:00:00	24.605					
3091	12/08/23	04:00:00	24.315					
3092	12/08/23	05:00:00	24.363					
3093	12/08/23	06:00:00	24.291					
3094	12/08/23	07:00:00	24.219					
3095	12/08/23	08:00:00	24.315					
3096	12/08/23	09:00:00	24.219					
3097	12/08/23	10:00:00	24.122					
3098	12/08/23	11:00:00	24.146					
3099	12/08/23	12:00:00	24.315					
3100	12/08/23	13:00:00	24.339					
3101	12/08/23	14:00:00	24.412					
3102	12/08/23	15:00:00	24.508					
3103	12/08/23	16:00:00	24.460					
3104	12/08/23	17:00:00	24.315					
3105	12/08/23	18:00:00	24.339					
3106	12/08/23	19:00:00	24.050					
3107	12/08/23	20:00:00	24.171					
3108	12/08/23	21:00:00	24.050					
3109	12/08/23	22:00:00	24.146					
3110	12/08/23	23:00:00	23.689					
3111	13/08/23	00:00:00	23.713					
3112	13/08/23	01:00:00	24.074					
3113	13/08/23	02:00:00	24.122					
3114	13/08/23	03:00:00	23.857					
3115	13/08/23	04:00:00	23.857					
3116	13/08/23	05:00:00	23.833					
3117	13/08/23	06:00:00	24.002					
3118	13/08/23	07:00:00	24.050					
3119	13/08/23	08:00:00	24.098					
3120	13/08/23	09:00:00	24.195					
3121	13/08/23	10:00:00	24.291					
3122	13/08/23	11:00:00	24.484					
3123	13/08/23	12:00:00	24.677					
3124	13/08/23	13:00:00	24.992					
3125	13/08/23	14:00:00	25.331					
3126	13/08/23	15:00:00	24.484					
3127	13/08/23	16:00:00	24.677					
3128	13/08/23	17:00:00	24.195					
3129	13/08/23	18:00:00	24.291					
3130	13/08/23	19:00:00	24.315					
3131	13/08/23	20:00:00	24.315					
3132	13/08/23	21:00:00	24.291					
3133	13/08/23	22:00:00	24.122					
3134	13/08/23	23:00:00	24.026					
3135	14/08/23	00:00:00	24.074					
3136	14/08/23	01:00:00	23.930					
3137	14/08/23	02:00:00	23.737					
3138	14/08/23	03:00:00	23.978					
3139	14/08/23	04:00:00	23.978					
3140	14/08/23	05:00:00	24.243					
3141	14/08/23	06:00:00	24.195					
3142	14/08/23	07:00:00	24.219					
3143	14/08/23	08:00:00	24.219					
3144	14/08/23	09:00:00	24.195					
3145	14/08/23	10:00:00	24.050					
3146	14/08/23	11:00:00	23.448					
3147	14/08/23	12:00:00	23.954					
3148	14/08/23	13:00:00	24.171					
3149	14/08/23	14:00:00	24.460					
3150	14/08/23	15:00:00	23.881					
3151	14/08/23	16:00:00	23.954					
3152	14/08/23	17:00:00	24.026					
3153	14/08/23	18:00:00	24.026					
3154	14/08/23	19:00:00	23.545					
3155	14/08/23	20:00:00	23.472					
3156	14/08/23	21:00:00	23.184					
3157	14/08/23	22:00:00	23.328					
3158	14/08/23	23:00:00	23.569					
3159	15/08/23	00:00:00	23.761					
3160	15/08/23	01:00:00	24.146					
3161	15/08/23	02:00:00	24.267					
3162	15/08/23	03:00:00	24.508					
3163	15/08/23	04:00:00	24.171					
3164	15/08/23	05:00:00	23.713					
3165	15/08/23	06:00:00	23.785					
3166	15/08/23	07:00:00	23.545					
3167	15/08/23	08:00:00	23.737					
3168	15/08/23	09:00:00	23.545					
3169	15/08/23	10:00:00	23.569					
3170	15/08/23	11:00:00	23.665					
3171	15/08/23	12:00:00	23.785					
3172	15/08/23	13:00:00	23.930					
3173	15/08/23	14:00:00	23.713					
3174	15/08/23	15:00:00	23.641					
3175	15/08/23	16:00:00	23.497					
3176	15/08/23	17:00:00	23.448					
3177	15/08/23	18:00:00	23.617					
3178	15/08/23	19:00:00	23.280					
3179	15/08/23	20:00:00	23.497					
3180	15/08/23	21:00:00	23.593					
3181	15/08/23	22:00:00	23.593					
3182	15/08/23	23:00:00	23.978					
3183	16/08/23	00:00:00	23.857					
3184	16/08/23	01:00:00	23.689					
3185	16/08/23	02:00:00	23.713					
3186	16/08/23	03:00:00	23.665					
3187	16/08/23	04:00:00	23.472					
3188	16/08/23	05:00:00	23.545					
3189	16/08/23	06:00:00	23.954					
3190	16/08/23	07:00:00	24.171					
3191	16/08/23	08:00:00	24.171					
3192	16/08/23	09:00:00	24.026					
3193	16/08/23	10:00:00	23.978					
3194	16/08/23	11:00:00	24.098					
3195	16/08/23	12:00:00	24.219					
3196	16/08/23	13:00:00	24.219					
3197	16/08/23	14:00:00	23.881					
3198	16/08/23	15:00:00	23.833					
3199	16/08/23	16:00:00	23.761					
3200	16/08/23	17:00:00	23.641					
3201	16/08/23	18:00:00	23.328					
3202	16/08/23	19:00:00	23.448					
3203	16/08/23	20:00:00	23.472					
3204	16/08/23	21:00:00	23.376					
3205	16/08/23	22:00:00	23.376					
3206	16/08/23	23:00:00	23.208					
3207	17/08/23	00:00:00	23.280					
3208	17/08/23	01:00:00	23.472					
3209	17/08/23	02:00:00	23.545					
3210	17/08/23	03:00:00	23.448					
3211	17/08/23	04:00:00	23.400					
3212	17/08/23	05:00:00	23.472					
3213	17/08/23	06:00:00	23.737					
3214	17/08/23	07:00:00	23.761					
3215	17/08/23	08:00:00	23.761					
3216	17/08/23	09:00:00	23.785					
3217	17/08/23	10:00:00	23.905					
3218	17/08/23	11:00:00	23.954					
3219	17/08/23	12:00:00	24.026					
3220	17/08/23	13:00:00	23.833					
3221	17/08/23	14:00:00	23.905					
3222	17/08/23	15:00:00	23.521					
3223	17/08/23	16:00:00	23.112					
3224	17/08/23	17:00:00	23.160					
3225	17/08/23	18:00:00	23.184					
3226	17/08/23	19:00:00	23.954					
3227	17/08/23	20:00:00	23.280					
3228	17/08/23	21:00:00	23.352					
3229	17/08/23	22:00:00	23.593					
3230	17/08/23	23:00:00	23.545					
3231	18/08/23	00:00:00	23.713					
3232	18/08/23	01:00:00	23.497					
3233	18/08/23	02:00:00	23.232					
3234	18/08/23	03:00:00	23.497					
3235	18/08/23	04:00:00	23.497					
3236	18/08/23	05:00:00	23.448					
3237	18/08/23	06:00:00	23.448					
3238	18/08/23	07:00:00	23.497					
3239	18/08/23	08:00:00	23.472					
3240	18/08/23	09:00:00	23.448					
3241	18/08/23	10:00:00	23.088					
3242	18/08/23	11:00:00	23.040					
3243	18/08/23	12:00:00	23.448					
3244	18/08/23	13:00:00	23.641					
3245	18/08/23	14:00:00	23.665					
3246	18/08/23	15:00:00	23.785					
3247	18/08/23	16:00:00	23.448					
3248	18/08/23	17:00:00	23.545					
3249	18/08/23	18:00:00	23.617					
3250	18/08/23	19:00:00	23.304					
3251	18/08/23	20:00:00	23.160					
3252	18/08/23	21:00:00	22.968					
3253	18/08/23	22:00:00	22.920					
3254	18/08/23	23:00:00	22.920					
3255	19/08/23	00:00:00	22.896					
3256	19/08/23	01:00:00	22.872					
3257	19/08/23	02:00:00	22.824					
3258	19/08/23	03:00:00	22.872					
3259	19/08/23	04:00:00	23.016					
3260	19/08/23	05:00:00	23.112					
3261	19/08/23	06:00:00	23.064					
3262	19/08/23	07:00:00	23.112					
3263	19/08/23	08:00:00	23.256					
3264	19/08/23	09:00:00	23.376					
3265	19/08/23	10:00:00	22.753					
3266	19/08/23	11:00:00	23.256					
3267	19/08/23	12:00:00	23.376					
3268	19/08/23	13:00:00	23.256					
3269	19/08/23	14:00:00	23.112					
3270	19/08/23	15:00:00	23.304					
3271	19/08/23	16:00:00	22.920					
3272	19/08/23	17:00:00	23.256					
3273	19/08/23	18:00:00	23.569					
3274	19/08/23	19:00:00	23.593					
3275	19/08/23	20:00:00	23.665					
3276	19/08/23	21:00:00	23.376					
3277	19/08/23	22:00:00	23.689					
3278	19/08/23	23:00:00	23.617					
3279	20/08/23	00:00:00	23.448					
3280	20/08/23	01:00:00	23.448					
3281	20/08/23	02:00:00	23.641					
3282	20/08/23	03:00:00	23.641					
3283	20/08/23	04:00:00	23.545					
3284	20/08/23	05:00:00	24.074					
3285	20/08/23	06:00:00	24.219					
3286	20/08/23	07:00:00	24.026					
3287	20/08/23	08:00:00	23.641					
3288	20/08/23	09:00:00	23.472					
3289	20/08/23	10:00:00	23.400					
3290	20/08/23	11:00:00	23.497					
3291	20/08/23	12:00:00	23.665					
3292	20/08/23	13:00:00	23.905					
3293	20/08/23	14:00:00	24.002					
3294	20/08/23	15:00:00	23.978					
3295	20/08/23	16:00:00	23.857					
3296	20/08/23	17:00:00	24.074					
3297	20/08/23	18:00:00	24.122					
3298	20/08/23	19:00:00	24.074					
3299	20/08/23	20:00:00	23.857					
3300	20/08/23	21:00:00	23.040					
3301	20/08/23	22:00:00	23.160					
3302	20/08/23	23:00:00	23.112					
3303	21/08/23	00:00:00	23.593					
3304	21/08/23	01:00:00	23.617					
3305	21/08/23	02:00:00	23.400					
3306	21/08/23	03:00:00	23.497					
3307	21/08/23	04:00:00	23.521					
3308	21/08/23	05:00:00	23.785					
3309	21/08/23	06:00:00	23.641					
3310	21/08/23	07:00:00	23.617					
3311	21/08/23	08:00:00	23.761					
3312	21/08/23	09:00:00	23.448					
3313	21/08/23	10:00:00	23.593					
3314	21/08/23	11:00:00	23.761					
3315	21/08/23	12:00:00	23.930					
3316	21/08/23	13:00:00	24.098					
3317	21/08/23	14:00:00	24.363					
3318	21/08/23	15:00:00	24.171					
3319	21/08/23	16:00:00	24.291					
3320	21/08/23	17:00:00	24.098					
3321	21/08/23	18:00:00	24.002					
3322	21/08/23	19:00:00	23.881					
3323	21/08/23	20:00:00	23.521					
3324	21/08/23	21:00:00	23.304					
3325	21/08/23	22:00:00	23.208					
3326	21/08/23	23:00:00	22.920					
3327	22/08/23	00:00:00	22.944					
3328	22/08/23	01:00:00	23.064					
3329	22/08/23	02:00:00	22.681					
3330	22/08/23	03:00:00	22.896					
3331	22/08/23	04:00:00	22.920					
3332	22/08/23	05:00:00	23.136					
3333	22/08/23	06:00:00	23.112					
3334	22/08/23	07:00:00	23.184					
3335	22/08/23	08:00:00	23.280					
3336	22/08/23	09:00:00	23.232					
3337	22/08/23	10:00:00	23.088					
3338	22/08/23	11:00:00	23.497					
3339	22/08/23	12:00:00	23.545					
3340	22/08/23	13:00:00	23.448					
3341	22/08/23	14:00:00	23.424					
3342	22/08/23	15:00:00	23.328					
3343	22/08/23	16:00:00	23.400					
3344	22/08/23	17:00:00	23.232					
3345	22/08/23	18:00:00	23.136					
3346	22/08/23	19:00:00	22.824					
3347	22/08/23	20:00:00	22.896					
3348	22/08/23	21:00:00	23.112					
3349	22/08/23	22:00:00	23.497					
3350	22/08/23	23:00:00	23.136					
3351	23/08/23	00:00:00	23.184					
3352	23/08/23	01:00:00	23.497					
3353	23/08/23	02:00:00	23.304					
3354	23/08/23	03:00:00	23.521					
3355	23/08/23	04:00:00	23.136					
3356	23/08/23	05:00:00	23.424					
3357	23/08/23	06:00:00	23.136					
3358	23/08/23	07:00:00	22.537					
3359	23/08/23	08:00:00	22.609					
3360	23/08/23	09:00:00	22.513					
3361	23/08/23	10:00:00	22.872					
3362	23/08/23	11:00:00	23.160					
3363	23/08/23	12:00:00	23.545					
3364	23/08/23	13:00:00	23.954					
3365	23/08/23	14:00:00	23.665					
3366	23/08/23	15:00:00	23.665					
3367	23/08/23	16:00:00	23.641					
3368	23/08/23	17:00:00	23.497					
3369	23/08/23	18:00:00	22.968					
3370	23/08/23	19:00:00	22.944					
3371	23/08/23	20:00:00	22.968					
3372	23/08/23	21:00:00	23.088					
3373	23/08/23	22:00:00	22.992					
3374	23/08/23	23:00:00	23.256					
3375	24/08/23	00:00:00	23.184					
3376	24/08/23	01:00:00	22.992					
3377	24/08/23	02:00:00	22.800					
3378	24/08/23	03:00:00	22.944					
3379	24/08/23	04:00:00	23.256					
3380	24/08/23	05:00:00	23.088					
3381	24/08/23	06:00:00	22.920					
3382	24/08/23	07:00:00	23.328					
3383	24/08/23	08:00:00	23.040					
3384	24/08/23	09:00:00	22.944					
3385	24/08/23	10:00:00	22.729					
3386	24/08/23	11:00:00	22.968					
3387	24/08/23	12:00:00	23.160					
3388	24/08/23	13:00:00	23.064					
3389	24/08/23	14:00:00	23.304					
3390	24/08/23	15:00:00	23.424					
3391	24/08/23	16:00:00	23.689					
3392	24/08/23	17:00:00	23.424					
3393	24/08/23	18:00:00	23.280					
3394	24/08/23	19:00:00	23.136					
3395	24/08/23	20:00:00	22.250					
3396	24/08/23	21:00:00	22.968					
3397	24/08/23	22:00:00	23.016					
3398	24/08/23	23:00:00	22.992					
3399	25/08/23	00:00:00	23.040					
3400	25/08/23	01:00:00	22.992					
3401	25/08/23	02:00:00	23.352					
3402	25/08/23	03:00:00	23.088					
3403	25/08/23	04:00:00	22.872					
3404	25/08/23	05:00:00	22.705					
3405	25/08/23	06:00:00	22.872					
3406	25/08/23	07:00:00	23.136					
3407	25/08/23	08:00:00	22.992					
3408	25/08/23	09:00:00	22.872					
3409	25/08/23	10:00:00	22.776					
3410	25/08/23	11:00:00	23.136					
3411	25/08/23	12:00:00	23.160					
3412	25/08/23	13:00:00	22.585					
3413	25/08/23	14:00:00	23.497					
3414	25/08/23	15:00:00	22.896					
3415	25/08/23	16:00:00	22.633					
3416	25/08/23	17:00:00	22.681					
3417	25/08/23	18:00:00	22.896					
3418	25/08/23	19:00:00	22.872					
3419	25/08/23	20:00:00	22.848					
3420	25/08/23	21:00:00	22.968					
3421	25/08/23	22:00:00	22.992					
3422	25/08/23	23:00:00	23.088					
3423	26/08/23	00:00:00	23.160					
3424	26/08/23	01:00:00	23.208					
3425	26/08/23	02:00:00	23.232					
3426	26/08/23	03:00:00	23.328					
3427	26/08/23	04:00:00	23.424					
3428	26/08/23	05:00:00	22.800					
3429	26/08/23	06:00:00	23.472					
3430	26/08/23	07:00:00	22.609					
3431	26/08/23	08:00:00	22.729					
3432	26/08/23	09:00:00	22.896					
3433	26/08/23	10:00:00	23.208					
3434	26/08/23	11:00:00	23.424					
3435	26/08/23	12:00:00	23.545					
3436	26/08/23	13:00:00	23.665					
3437	26/08/23	14:00:00	23.857					
3438	26/08/23	15:00:00	23.761					
3439	26/08/23	16:00:00	23.785					
3440	26/08/23	17:00:00	23.689					
3441	26/08/23	18:00:00	23.641					
3442	26/08/23	19:00:00	23.400					
3443	26/08/23	20:00:00	23.424					
3444	26/08/23	21:00:00	23.160					
3445	26/08/23	22:00:00	23.328					
3446	26/08/23	23:00:00	23.497					
3447	27/08/23	00:00:00	23.545					
3448	27/08/23	01:00:00	23.521					
3449	27/08/23	02:00:00	23.472					
3450	27/08/23	03:00:00	23.569					
3451	27/08/23	04:00:00	23.593					
3452	27/08/23	05:00:00	23.713					
3453	27/08/23	06:00:00	24.002					
3454	27/08/23	07:00:00	24.098					
3455	27/08/23	08:00:00	24.146					
3456	27/08/23	09:00:00	24.243					
3457	27/08/23	10:00:00	24.219					
3458	27/08/23	11:00:00	24.122					
3459	27/08/23	12:00:00	24.267					
3460	27/08/23	13:00:00	24.195					
3461	27/08/23	14:00:00	24.508					
3462	27/08/23	15:00:00	24.436					
3463	27/08/23	16:00:00	24.557					
3464	27/08/23	17:00:00	24.002					
3465	27/08/23	18:00:00	23.978					
3466	27/08/23	19:00:00	23.833					
3467	27/08/23	20:00:00	23.737					
3468	27/08/23	21:00:00	23.785					
3469	27/08/23	22:00:00	23.761					
3470	27/08/23	23:00:00	23.881					
3471	28/08/23	00:00:00	24.098					
3472	28/08/23	01:00:00	25.380					
3473	28/08/23	02:00:00	26.378					
3474	28/08/23	03:00:00	26.646					
3475	28/08/23	04:00:00	26.598					
3476	28/08/23	05:00:00	26.671					
3477	28/08/23	06:00:00	26.671					
3478	28/08/23	07:00:00	26.598					
3479	28/08/23	08:00:00	25.841					
3480	28/08/23	09:00:00	25.283					
3481	28/08/23	10:00:00	24.774					
3482	28/08/23	11:00:00	24.484					
3483	28/08/23	12:00:00	24.267					
3484	28/08/23	13:00:00	25.283					
3485	28/08/23	14:00:00	26.085					
3486	28/08/23	15:00:00	26.426					
3487	28/08/23	16:00:00	26.549					
3488	28/08/23	17:00:00	26.500					
3489	28/08/23	18:00:00	26.500					
3490	28/08/23	19:00:00	26.280					
3491	28/08/23	20:00:00	25.089					
3492	28/08/23	21:00:00	24.919					
3493	28/08/23	22:00:00	24.726					
3494	28/08/23	23:00:00	24.508					
3495	29/08/23	00:00:00	24.992					
3496	29/08/23	01:00:00	25.647					
3497	29/08/23	02:00:00	25.987					
3498	29/08/23	03:00:00	25.987					
3499	29/08/23	04:00:00	26.085					
3500	29/08/23	05:00:00	25.040					
3501	29/08/23	06:00:00	25.258					
3502	29/08/23	07:00:00	25.525					
3503	29/08/23	08:00:00	25.283					
3504	29/08/23	09:00:00	25.089					
3505	29/08/23	10:00:00	25.089					
3506	29/08/23	11:00:00	24.992					
3507	29/08/23	12:00:00	24.750					
3508	29/08/23	13:00:00	24.726					
3509	29/08/23	14:00:00	24.919					
3510	29/08/23	15:00:00	24.750					
3511	29/08/23	16:00:00	24.992					
3512	29/08/23	17:00:00	25.380					
3513	29/08/23	18:00:00	25.477					
3514	29/08/23	19:00:00	25.477					
3515	29/08/23	20:00:00	25.428					
3516	29/08/23	21:00:00	25.380					
3517	29/08/23	22:00:00	25.186					
3518	29/08/23	23:00:00	25.137					
3519	30/08/23	00:00:00	25.065					
3520	30/08/23	01:00:00	24.871					
3521	30/08/23	02:00:00	24.750					
3522	30/08/23	03:00:00	24.798					
3523	30/08/23	04:00:00	24.726					
3524	30/08/23	05:00:00	24.871					
3525	30/08/23	06:00:00	24.629					
3526	30/08/23	07:00:00	24.484					
3527	30/08/23	08:00:00	24.677					
3528	30/08/23	09:00:00	24.629					
3529	30/08/23	10:00:00	24.823					
3530	30/08/23	11:00:00	24.363					
3531	30/08/23	12:00:00	24.243					
3532	30/08/23	13:00:00	24.508					
3533	30/08/23	14:00:00	24.798					
3534	30/08/23	15:00:00	24.677					
3535	30/08/23	16:00:00	24.702					
3536	30/08/23	17:00:00	24.677					
3537	30/08/23	18:00:00	24.823					
3538	30/08/23	19:00:00	24.798					
3539	30/08/23	20:00:00	24.750					
3540	30/08/23	21:00:00	24.702					
3541	30/08/23	22:00:00	24.750					
3542	30/08/23	23:00:00	24.629					
3543	31/08/23	00:00:00	24.146					
3544	31/08/23	01:00:00	24.219					
3545	31/08/23	02:00:00	24.219					
3546	31/08/23	03:00:00	24.171					
3547	31/08/23	04:00:00	24.074					
3548	31/08/23	05:00:00	24.050					
3549	31/08/23	06:00:00	24.050					
3550	31/08/23	07:00:00	24.243					
3551	31/08/23	08:00:00	24.315					
3552	31/08/23	09:00:00	24.074					
3553	31/08/23	10:00:00	24.122					
3554	31/08/23	11:00:00	24.074					
3555	31/08/23	12:00:00	24.050					
3556	31/08/23	13:00:00	24.098					
3557	31/08/23	14:00:00	24.122					
3558	31/08/23	15:00:00	24.050					
3559	31/08/23	16:00:00	24.798					
3560	31/08/23	17:00:00	24.919					
3561	31/08/23	18:00:00	24.871					
3562	31/08/23	19:00:00	24.823					
3563	31/08/23	20:00:00	24.629					
3564	31/08/23	21:00:00	24.629					
3565	31/08/23	22:00:00	24.605					
3566	31/08/23	23:00:00	24.605					
3567	01/09/23	00:00:00	24.677					
3568	01/09/23	01:00:00	24.726					
3569	01/09/23	02:00:00	24.823					
3570	01/09/23	03:00:00	24.823					
3571	01/09/23	04:00:00	24.847					
3572	01/09/23	05:00:00	24.919					
3573	01/09/23	06:00:00	24.919					
3574	01/09/23	07:00:00	24.847					
3575	01/09/23	08:00:00	24.847					
3576	01/09/23	09:00:00	24.847					
3577	01/09/23	10:00:00	24.895					
3578	01/09/23	11:00:00	24.944					
3579	01/09/23	12:00:00	25.040					
3580	01/09/23	13:00:00	25.162					
3581	01/09/23	14:00:00	25.234					
3582	01/09/23	15:00:00	25.283					
3583	01/09/23	16:00:00	25.258					
3584	01/09/23	17:00:00	25.210					
3585	01/09/23	18:00:00	25.113					
3586	01/09/23	19:00:00	24.968					
3587	01/09/23	20:00:00	24.532					
3588	01/09/23	21:00:00	24.484					
3589	01/09/23	22:00:00	24.026					
3590	01/09/23	23:00:00	23.857					
3591	02/09/23	00:00:00	23.905					
3592	02/09/23	01:00:00	24.002					
3593	02/09/23	02:00:00	24.026					
3594	02/09/23	03:00:00	23.905					
3595	02/09/23	04:00:00	24.002					
3596	02/09/23	05:00:00	24.050					
3597	02/09/23	06:00:00	24.195					
3598	02/09/23	07:00:00	24.484					
3599	02/09/23	08:00:00	24.026					
3600	02/09/23	09:00:00	23.785					
3601	02/09/23	10:00:00	23.954					
3602	02/09/23	11:00:00	24.050					
3603	02/09/23	12:00:00	24.122					
3604	02/09/23	13:00:00	24.339					
3605	02/09/23	14:00:00	24.243					
3606	02/09/23	15:00:00	24.219					
3607	02/09/23	16:00:00	24.171					
3608	02/09/23	17:00:00	24.122					
3609	02/09/23	18:00:00	23.641					
3610	02/09/23	19:00:00	23.472					
3611	02/09/23	20:00:00	23.448					
3612	02/09/23	21:00:00	23.617					
3613	02/09/23	22:00:00	23.665					
3614	02/09/23	23:00:00	24.098					
3615	03/09/23	00:00:00	24.026					
3616	03/09/23	01:00:00	23.833					
3617	03/09/23	02:00:00	23.569					
3618	03/09/23	03:00:00	23.569					
3619	03/09/23	04:00:00	23.545					
3620	03/09/23	05:00:00	23.545					
3621	03/09/23	06:00:00	23.545					
3622	03/09/23	07:00:00	23.569					
3623	03/09/23	08:00:00	23.569					
3624	03/09/23	09:00:00	23.521					
3625	03/09/23	10:00:00	23.857					
3626	03/09/23	11:00:00	24.050					
3627	03/09/23	12:00:00	23.930					
3628	03/09/23	13:00:00	24.219					
3629	03/09/23	14:00:00	24.146					
3630	03/09/23	15:00:00	24.074					
3631	03/09/23	16:00:00	24.050					
3632	03/09/23	17:00:00	24.002					
3633	03/09/23	18:00:00	23.905					
3634	03/09/23	19:00:00	23.833					
3635	03/09/23	20:00:00	23.785					
3636	03/09/23	21:00:00	23.833					
3637	03/09/23	22:00:00	23.833					
3638	03/09/23	23:00:00	23.400					
3639	04/09/23	00:00:00	23.400					
3640	04/09/23	01:00:00	23.448					
3641	04/09/23	02:00:00	23.256					
3642	04/09/23	03:00:00	23.400					
3643	04/09/23	04:00:00	23.497					
3644	04/09/23	05:00:00	23.497					
3645	04/09/23	06:00:00	23.521					
3646	04/09/23	07:00:00	23.497					
3647	04/09/23	08:00:00	23.497					
3648	04/09/23	09:00:00	23.545					
3649	04/09/23	10:00:00	23.569					
3650	04/09/23	11:00:00	22.944					
3651	04/09/23	12:00:00	23.088					
3652	04/09/23	13:00:00	23.328					
3653	04/09/23	14:00:00	23.713					
3654	04/09/23	15:00:00	23.424					
3655	04/09/23	16:00:00	23.930					
3656	04/09/23	17:00:00	23.304					
3657	04/09/23	18:00:00	23.256					
3658	04/09/23	19:00:00	23.328					
3659	04/09/23	20:00:00	23.400					
3660	04/09/23	21:00:00	23.448					
3661	04/09/23	22:00:00	23.737					
3662	04/09/23	23:00:00	23.737					
3663	05/09/23	00:00:00	23.376					
3664	05/09/23	01:00:00	22.154					
3665	05/09/23	02:00:00	22.011					
3666	05/09/23	03:00:00	22.345					
3667	05/09/23	04:00:00	22.417					
3668	05/09/23	05:00:00	22.441					
3669	05/09/23	06:00:00	22.489					
3670	05/09/23	07:00:00	22.968					
3671	05/09/23	08:00:00	23.352					
3672	05/09/23	09:00:00	23.545					
3673	05/09/23	10:00:00	23.641					
3674	05/09/23	11:00:00	20.960					
3675	05/09/23	12:00:00	22.776					
3676	05/09/23	13:00:00	22.729					
3677	05/09/23	14:00:00	22.657					
3678	05/09/23	15:00:00	22.441					
3679	05/09/23	16:00:00	22.034					
3680	05/09/23	17:00:00	21.461					
3681	05/09/23	18:00:00	20.484					
3682	05/09/23	19:00:00	19.936					
3683	05/09/23	20:00:00	20.603					
3684	05/09/23	21:00:00	20.484					
3685	05/09/23	22:00:00	21.175					
3686	05/09/23	23:00:00	22.058					
3687	06/09/23	00:00:00	22.369					
3688	06/09/23	01:00:00	22.513					
3689	06/09/23	02:00:00	22.417					
3690	06/09/23	03:00:00	22.465					
3691	06/09/23	04:00:00	22.465					
3692	06/09/23	05:00:00	22.489					
3693	06/09/23	06:00:00	22.441					
3694	06/09/23	07:00:00	21.795					
3695	06/09/23	08:00:00	18.889					
3696	06/09/23	09:00:00	20.555					
3697	06/09/23	10:00:00	22.130					
3698	06/09/23	11:00:00	22.489					
3699	06/09/23	12:00:00	22.345					
3700	06/09/23	13:00:00	21.867					
3701	06/09/23	14:00:00	21.915					
3702	06/09/23	15:00:00	21.795					
3703	06/09/23	16:00:00	20.698					
3704	06/09/23	17:00:00	21.294					
3705	06/09/23	18:00:00	21.437					
3706	06/09/23	19:00:00	21.843					
3707	06/09/23	20:00:00	21.366					
3708	06/09/23	21:00:00	20.793					
3709	06/09/23	22:00:00	21.151					
3710	06/09/23	23:00:00	20.698					
3711	07/09/23	00:00:00	22.178					
3712	07/09/23	01:00:00	22.417					
3713	07/09/23	02:00:00	22.465					
3714	07/09/23	03:00:00	22.441					
3715	07/09/23	04:00:00	22.465					
3716	07/09/23	05:00:00	22.465					
3717	07/09/23	06:00:00	22.489					
3718	07/09/23	07:00:00	22.633					
3719	07/09/23	08:00:00	22.729					
3720	07/09/23	09:00:00	22.729					
3721	07/09/23	10:00:00	22.609					
3722	07/09/23	11:00:00	23.689					
3723	07/09/23	12:00:00	27.949					
3724	07/09/23	13:00:00	37.124					
3725	07/09/23	14:00:00	30.545					
3726	07/09/23	15:00:00	32.047					
3727	07/09/23	16:00:00	33.287					
3728	07/09/23	17:00:00	26.524					
3729	07/09/23	17:09:28			Registrado			
